smiles,orig_smiles,steps,orig_index,is_solved,pipeline_status,syba_score,syba,sa,sc
CCC(C(=O)Nc1ccncc1)c1ccccc1,CCC(C(=O)Nc1ccncc1)c1ccccc1,2,5634,True,warn,106.23843464763658,106.23843464763658,2.203009029455652,2.561227793001277
O=C(NOCCO)C1=CC=C(F)C(F)C1=Nc1ccc(I)cc1F,O=C(NOCCO)C1=CC=C(F)C(F)C1=Nc1ccc(I)cc1F,6,5635,False,warn,-13.01821810171727,-13.01821810171727,4.091457553231055,3.7467111032582143
CC(Nc1cc2c(-c3cc(Cl)cc(CCCO)c3)noc2cn1)c1ccccc1,CC(Nc1cc2c(-c3cc(Cl)cc(CCCO)c3)noc2cn1)c1ccccc1,10,5636,False,warn,100.13848525126949,100.13848525126949,3.022945464968056,4.43434755333768
C=CCC(C=O)C1CCCC1O,C=CCC(C=O)C1CCCC1O,8,5637,False,warn,-22.88658389771673,-22.88658389771673,4.265377073875925,1.9813554888209377
CC1CCC2C(C(=O)O)=CC3CC(C)(C)CC132,CC1CCC2C(C(=O)O)=CC3CC(C)(C)CC132,5,5638,False,warn,-45.51205533844101,-45.51205533844101,4.862039157091392,3.009297596989641
C=CCOC(=O)C1=CSC(C(C=O)C(C)OC(C)=O)N1,C=CCOC(=O)C1=CSC(C(C=O)C(C)OC(C)=O)N1,4,5639,False,warn,-17.836884454414264,-17.836884454414264,4.625311680819899,2.7118987154179255
CCOC(Cc1ccc2c(ccn2Cc2nc(-c3ccccc3Cl)oc2C)c1)C(=O)O,CCOC(Cc1ccc2c(ccn2Cc2nc(-c3ccccc3Cl)oc2C)c1)C(=O)O,3,5640,True,warn,112.53454896864751,112.53454896864751,2.953264466829447,4.279421096871845
C=CCN1C(=O)N(CC=C)C(Cc2ccccc2)C(O)C(O)C1Cc1ccccc1,C=CCN1C(=O)N(CC=C)C(Cc2ccccc2)C(O)C(O)C1Cc1ccccc1,13,5641,False,warn,10.987109791428129,10.987109791428129,3.6624775681536734,3.0212651301088416
CC(C)CC(N)C(=O)N1CCCC1C(=O)NCc1cccc(Cl)c1,CC(C)CC(N)C(=O)N1CCCC1C(=O)NCc1cccc(Cl)c1,6,5642,False,warn,114.26003721488208,114.26003721488208,2.749774121713749,3.771049406685807
O=CCCCC=C(C=O)CCC=C(C=O)CCC=O,O=CCCCC=C(C=O)CCC=C(C=O)CCC=O,9,5643,False,warn,-20.27065084033053,-20.270650840330532,3.6796695531036177,2.2099446497555184
N#CC(C(N)=O)C(S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,N#CC(C(N)=O)C(S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,12,5644,False,warn,33.47351673917139,33.47351673917139,3.7679102716860644,2.673539176639461
Cc1cc(N2CCCC2C(=O)NCCc2ccc3c(c2)OCO3)nc(-n2ccnc2)n1,Cc1cc(N2CCCC2C(=O)NCCc2ccc3c(c2)OCO3)nc(-n2ccnc2)n1,12,5645,False,warn,150.40132645869005,150.40132645869005,3.0793675522056105,4.68078511843928
NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NCc1cccc(Cl)c1,NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NCc1cccc(Cl)c1,10,5646,False,warn,133.9308069484645,133.9308069484645,2.633956190650661,3.876791643272535
COC1CC(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)N(C(=O)Nc2ccc(Cl)cc2)C1,COC1CC(C(=O)Nc2ccc(-n3ccccc3=O)cc2F)N(C(=O)Nc2ccc(Cl)cc2)C1,5,5647,False,warn,97.40854811196748,97.40854811196748,3.1359412912656257,4.690379797244294
CC(C)C(NS(=O)(=O)c1ccccc1)P(=O)(O)CC(C(=O)O)c1cccc(CN)c1,CC(C)C(NS(=O)(=O)c1ccccc1)P(=O)(O)CC(C(=O)O)c1cccc(CN)c1,7,5648,False,warn,50.35095369980424,50.35095369980424,3.5554032514999854,4.353350010487507
O=C(O)c1ccc2c(c1)C(=O)N(C(Cc1cccc3ccccc13)C(=O)O)C2=O,O=C(O)c1ccc2c(c1)C(=O)N(C(Cc1cccc3ccccc13)C(=O)O)C2=O,5,5649,True,warn,63.68224367295547,63.68224367295547,2.6091269667995594,3.227289431518289
CCCCCC(O)C=CC=CCCCCCCCC(=O)O,CCCCCC(O)C=CC=CCCCCCCCC(=O)O,9,5651,True,warn,15.523401835837676,15.523401835837676,2.873391280660524,2.8112176837872056
O=C(O)CCC(CP(=O)(O)Cc1ccc(I)cc1)C(=O)O,O=C(O)CCC(CP(=O)(O)Cc1ccc(I)cc1)C(=O)O,12,5652,False,warn,46.46185034842259,46.46185034842259,3.3223381599341204,3.423888492745703
CCCC(=O)N1CCCC1C(=O)NCc1ccc(C(=N)N)cc1,CCCC(=O)N1CCCC1C(=O)NCc1ccc(C(=N)N)cc1,10,5653,False,warn,113.83011687220215,113.83011687220215,2.4922524592778093,4.5485993318534454
OC(CCCl)c1ccccc1,OC(CCCl)c1ccccc1,1,5654,True,warn,41.42640042685156,41.42640042685156,2.265942116894008,1.5451535940983185
CC(C)CCC(=O)N1CCCC1C(=O)NCc1ccc(C(=N)N)cc1,CC(C)CCC(=O)N1CCCC1C(=O)NCc1ccc(C(=N)N)cc1,10,5655,False,warn,114.37962188072856,114.37962188072856,2.5803282201394797,4.430555903808994
CC(=O)N(C)C1CCC(C(C)C(N)C(=O)N2CCC(F)C2)CC1,CC(=O)N(C)C1CCC(C(C)C(N)C(=O)N2CCC(F)C2)CC1,12,5656,False,warn,5.278090422094185,5.278090422094185,3.745107949552006,4.62392692505231
CN1CCN(c2ccccc2CN=NC(N)=S)CC1,CN1CCN(c2ccccc2CN=NC(N)=S)CC1,11,5657,False,warn,33.43524371662654,33.43524371662654,2.722548943524517,3.4705057152257797
N=C(N)c1ccc(CNC(=O)C2CCCN2C(=O)CCc2ccccc2)cc1,N=C(N)c1ccc(CNC(=O)C2CCCN2C(=O)CCc2ccccc2)cc1,7,5658,False,warn,147.0640680901423,147.0640680901423,2.444434269428175,4.51684122163899
CC#CCOc1ccc(S(=O)(=O)N2CCC(S)C2)cc1,CC#CCOc1ccc(S(=O)(=O)N2CCC(S)C2)cc1,7,5659,False,warn,58.4653720011697,58.4653720011697,3.074176009167939,3.8726586419058804
O=C(O)C(O)C(O)c1ccc(F)cc1,O=C(O)C(O)C(O)c1ccc(F)cc1,2,5660,True,warn,29.18557724741332,29.18557724741332,2.6760380818320453,2.101706439700659
CCC(N)C(=O)N1CCCC1C(=O)NCc1ccc(C(=N)N)cc1,CCC(N)C(=O)N1CCCC1C(=O)NCc1ccc(C(=N)N)cc1,9,5661,False,warn,77.79654141553918,77.79654141553918,2.861550345489972,4.549787697424215
O=C(NN=Cc1cc(Br)c(O)c(Br)c1O)c1ccc2ccccc2c1,O=C(NN=Cc1cc(Br)c(O)c(Br)c1O)c1ccc2ccccc2c1,2,5662,True,warn,114.05026506703348,114.05026506703348,2.3758189284843336,2.827823434994284
O=C(NN=Cc1cc(Br)c(O)c(Br)c1O)c1ccc(Cl)cc1,O=C(NN=Cc1cc(Br)c(O)c(Br)c1O)c1ccc(Cl)cc1,2,5663,True,warn,101.94087217060935,101.94087217060935,2.3671410494944496,2.597528757657022
CCC(C(=O)O)C(NS(=O)(=O)c1ccc(C)cc1)C(=O)O,CCC(C(=O)O)C(NS(=O)(=O)c1ccc(C)cc1)C(=O)O,8,5664,False,warn,60.48256419580074,60.48256419580074,2.8464654975964567,2.4405894916439035
O=C(O)C1(O)C=Cc2ccccc2O1,O=C(O)C1(O)C=Cc2ccccc2O1,11,5665,False,warn,-10.119265645173808,-10.119265645173808,3.3661872069073544,2.2296365282710573
Cn1cncc1C(OCc1nc(Cl)c(C#N)cc1-c1cccc(Cl)c1)c1ccc(C#N)cc1,Cn1cncc1C(OCc1nc(Cl)c(C#N)cc1-c1cccc(Cl)c1)c1ccc(C#N)cc1,5,5666,True,warn,68.02812861114258,68.02812861114258,3.4143444436497212,4.404213135941567
NC(COc1cncc(-c2ccc3cnccc3c2)c1)CC1C=Nc2ccccc21,NC(COc1cncc(-c2ccc3cnccc3c2)c1)CC1C=Nc2ccccc21,12,5667,False,warn,12.23705358888522,12.237053588885221,3.563777792514249,4.70884060383747
CCCCCCCCCCCCCC=CC(O)C(CO)NC(C)=O,CCCCCCCCCCCCCC=CC(O)C(CO)NC(C)=O,6,5668,False,warn,33.34218320559795,33.34218320559795,3.088488869652375,2.707552530160229
Cc1nn(-c2cccc(CCC(N)=O)c2)c2cc(NC(C)c3ccccc3)ncc12,Cc1nn(-c2cccc(CCC(N)=O)c2)c2cc(NC(C)c3ccccc3)ncc12,10,5669,True,warn,110.47754801935928,110.47754801935928,2.8534434721727546,4.982576213392809
CCCCCCP(=O)(O)OCC(C)Cc1ccccc1,CCCCCCP(=O)(O)OCC(C)Cc1ccccc1,12,5670,False,warn,63.51413353230797,63.51413353230797,3.027499895332949,3.2798356119069934
N#CC1=C(c2cc(Cl)cc(Cl)c2)C(=O)N2CCCC12Cc1ccc(C#N)cc1,N#CC1=C(c2cc(Cl)cc(Cl)c2)C(=O)N2CCCC12Cc1ccc(C#N)cc1,12,5671,False,warn,9.041155792750558,9.041155792750558,3.3871300897787098,4.2524313215280785
O=C(Nc1cc(C2CCCN2)[nH]n1)Nc1cccc2c1C1CCCN1C2=O,O=C(Nc1cc(C2CCCN2)[nH]n1)Nc1cccc2c1C1CCCN1C2=O,13,5672,False,warn,-8.139393336550553,-8.139393336550553,3.5617164430564827,3.872917186762867
NC(COc1cncc(-c2ccc3n[nH]cc3c2)c1)CC1=C2C=CC=CC2N=C1,NC(COc1cncc(-c2ccc3n[nH]cc3c2)c1)CC1=C2C=CC=CC2N=C1,12,5673,False,warn,-22.62860070025673,-22.62860070025673,4.263150343977431,4.6534828224409965
COc1ccc(C(=O)NN=Cc2cc(Br)c(O)c(Br)c2O)cc1,COc1ccc(C(=O)NN=Cc2cc(Br)c(O)c(Br)c2O)cc1,2,5674,True,warn,112.83459604446476,112.83459604446475,2.3313199927540538,2.4702421398670364
CCCCC(C(=O)O)c1c[nH]c2ccccc12,CCCCC(C(=O)O)c1c[nH]c2ccccc12,1,5675,True,warn,51.74151963039738,51.74151963039738,2.516810998913762,2.9201415787043725
CCCC(C(=O)O)c1c[nH]c2ccccc12,CCCC(C(=O)O)c1c[nH]c2ccccc12,1,5676,True,warn,49.03836285194868,49.03836285194868,2.5190330847292284,2.867485641776784
CC(C)(C)OC(=O)NCCCCCCC(C(=O)O)c1c[nH]c2ccccc12,CC(C)(C)OC(=O)NCCCCCCC(C(=O)O)c1c[nH]c2ccccc12,2,5677,True,warn,108.82184309252791,108.82184309252793,2.7467299558343026,3.1593876451122553
CSC1C(O)C(O)C(O)C1NCc1ccccc1,CSC1C(O)C(O)C(O)C1NCc1ccccc1,13,5678,False,warn,11.747144060639862,11.747144060639862,3.6758214649846526,2.1405684479615834
O=C(NC1Cc2ccccc2C1O)c1cc2cc(Cl)sc2[nH]1,O=C(NC1Cc2ccccc2C1O)c1cc2cc(Cl)sc2[nH]1,3,5679,True,warn,33.05778338501335,33.05778338501335,3.4568121274579386,3.7461737687533962
NC(Cc1cc(N=CCc2ccccc2)c(O)cc1O)C(=O)O,NC(Cc1cc(N=CCc2ccccc2)c(O)cc1O)C(=O)O,12,5680,False,warn,19.542721575395245,19.542721575395245,3.097662555431654,3.3363177442746004
O=C(O)c1ccc(C=NOCCON=Cc2cc(=O)[nH]c(=O)[nH]2)cc1,O=C(O)c1ccc(C=NOCCON=Cc2cc(=O)[nH]c(=O)[nH]2)cc1,2,5681,True,warn,36.605875207330136,36.605875207330136,2.9675506944648333,3.0641661805623617
CCC(C)Nc1ncc(C(=O)Nc2cc(C(=O)NC)ccc2C)s1,CCC(C)Nc1ncc(C(=O)Nc2cc(C(=O)NC)ccc2C)s1,2,5682,True,warn,122.67390881265877,122.67390881265875,2.699541469314971,4.469826064643415
CS(=O)(=O)c1ccc(C2NOC(C(CC3CC3)C(N)C(=O)N3CCC(F)C3)N2)c(F)c1,CS(=O)(=O)c1ccc(C2NOC(C(CC3CC3)C(N)C(=O)N3CCC(F)C3)N2)c(F)c1,9,5683,False,warn,-7.942442397906022,-7.942442397906022,4.716010683771605,4.6693747066663205
CS(=O)(=O)c1ccc(-c2noc(C(CC3CC3)C(N)C(F)=C3CCCC3)n2)c(Cl)c1,CS(=O)(=O)c1ccc(-c2noc(C(CC3CC3)C(N)C(F)=C3CCCC3)n2)c(Cl)c1,11,5684,False,warn,45.986274884117705,45.986274884117705,3.7929231101720884,4.422492743392126
CC(C)CC(N)C(=O)N1CCCC1C(=O)NCc1ccc(C(=N)N)cc1,CC(C)CC(N)C(=O)N1CCCC1C(=O)NCc1ccc(C(=N)N)cc1,9,5685,False,warn,87.60007173832518,87.60007173832518,2.8974808042325986,4.368438561633269
CCOc1cc(CC2SC(=S)N(CC(=O)O)C2=O)c(Br)c(Br)c1O,CCOc1cc(CC2SC(=S)N(CC(=O)O)C2=O)c(Br)c(Br)c1O,6,5686,True,warn,25.34448823826656,25.34448823826656,3.3658154422170687,3.5666471239236337
CCCC1COc2ccsc2C(N)=N1,CCCC1COc2ccsc2C(N)=N1,13,5687,False,warn,-9.396699658938564,-9.396699658938564,3.657074041226881,3.843696776022649
CC1CN=C(N)c2sccc2O1,CC1CN=C(N)c2sccc2O1,13,5688,False,warn,-22.22767278891695,-22.22767278891695,3.870869971693712,2.869584487891685
N=C(N)c1ccc(CNC(=O)C2CCCN2C(=O)C(N)Cc2ccccc2)cc1,N=C(N)c1ccc(CNC(=O)C2CCCN2C(=O)C(N)Cc2ccccc2)cc1,10,5689,False,warn,111.91719989105376,111.91719989105377,2.7838498858422582,4.484936189999312
NC1=NC(COc2ccc3c(c2)CNCC3)COc2ccsc21,NC1=NC(COc2ccc3c(c2)CNCC3)COc2ccsc21,11,5690,False,warn,-14.13804090475131,-14.13804090475131,3.5364815316759977,4.487909600503623
c1cn(-c2ccc(OC3CCCN(Cc4ccc5c(c4)OCO5)C3)cc2)cn1,c1cn(-c2ccc(OC3CCCN(Cc4ccc5c(c4)OCO5)C3)cc2)cn1,3,5691,True,warn,133.0212529572138,133.0212529572138,2.7720056705270775,4.710355544071939
NC1CN(C(=O)c2cnc3ccccc3n2)CC1C(=O)N1CCCC1,NC1CN(C(=O)c2cnc3ccccc3n2)CC1C(=O)N1CCCC1,9,5692,True,warn,61.46533725746168,61.465337257461684,3.0878095119423286,4.1369566613175035
CC1CNc2c(cccc2[SH](=O)=O)C1,CC1CNc2c(cccc2[SH](=O)=O)C1,13,5693,True,warn,-52.8819055820734,-52.8819055820734,3.9690806980316147,3.183728981657142
CC(NC1=NC(=O)C(C)(C(C)(C)O)S1)c1ccc(F)cc1,CC(NC1=NC(=O)C(C)(C(C)(C)O)S1)c1ccc(F)cc1,7,5694,False,warn,29.63345626698925,29.63345626698925,3.455733489604449,3.058067926602946
CC1CCc2cccc(c2)CC(C)(N)C(=O)OCc2cc(nc(N(C)S(C)(=O)=O)c2)CC1,CC1CCc2cccc(c2)CC(C)(N)C(=O)OCc2cc(nc(N(C)S(C)(=O)=O)c2)CC1,6,5695,False,warn,-98.65300918397752,-98.65300918397753,5.65253330487491,4.489114747712771
NC1Cn2c(nc3cnccc32)CC1c1cc(F)c(F)cc1F,NC1Cn2c(nc3cnccc32)CC1c1cc(F)c(F)cc1F,13,5696,False,warn,-11.359195060712182,-11.359195060712182,3.5947464806921836,4.441135444582019
NC(N)=NCC(OC(=O)c1cccnc1)c1ccc(B2OCC(CO)O2)cc1,NC(N)=NCC(OC(=O)c1cccnc1)c1ccc(B2OCC(CO)O2)cc1,7,5697,False,warn,53.34347864893562,53.34347864893562,3.940469666582195,3.539453098405452
O=C(NCc1ccc(-c2ccccc2)cc1)C1OC2CN(C(=O)NO)CC1O2,O=C(NCc1ccc(-c2ccccc2)cc1)C1OC2CN(C(=O)NO)CC1O2,12,5698,False,warn,55.81394917644651,55.81394917644651,4.1898208938909995,4.559333133598801
NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NCc1cccc(F)c1,NC(Cc1ccccc1)C(=O)N1CCCC1C(=O)NCc1cccc(F)c1,8,5699,False,warn,128.30956537184227,128.30956537184227,2.639050496344968,3.9335840475628574
CC1(C)CCC(C)(C)c2cc(C(O)C(=O)Nc3ccc(C(=O)O)cc3F)ccc21,CC1(C)CCC(C)(C)c2cc(C(O)C(=O)Nc3ccc(C(=O)O)cc3F)ccc21,10,5700,False,warn,57.74123258157866,57.74123258157866,2.9572123711388087,3.3523810001065635
CC(C1=c2cc(O)ccc2=NC1=O)c1ccc[nH]1,CC(C1=c2cc(O)ccc2=NC1=O)c1ccc[nH]1,7,5701,False,warn,8.681486053739013,8.681486053739013,3.674683202793627,3.411526944208269
CCc1c(C)[nH]c(=O)c(I)c1Oc1cccc(C=CC#N)c1,CCc1c(C)[nH]c(=O)c(I)c1Oc1cccc(C=CC#N)c1,3,5702,True,warn,59.958581914584585,59.958581914584585,2.8544643407933155,3.6665844333461823
COCc1cc(O)cc2c1OC(c1ccc(O)cc1)C1CC(F)(F)CC21,COCc1cc(O)cc2c1OC(c1ccc(O)cc1)C1CC(F)(F)CC21,4,5703,False,warn,-10.37499347828205,-10.37499347828205,3.877212870501534,3.8878463306580007
CC(O)(COc1ccc(C#N)cc1)C(=O)Nc1ccc(C#N)c(I)c1,CC(O)(COc1ccc(C#N)cc1)C(=O)Nc1ccc(C#N)c(I)c1,3,5705,True,warn,87.65865045237697,87.65865045237697,3.0125770495709165,2.8032556222272107
O=C(NN=Cc1cc(Br)c(O)c(Br)c1O)c1cccc(Br)c1,O=C(NN=Cc1cc(Br)c(O)c(Br)c1O)c1cccc(Br)c1,2,5706,True,warn,114.5524964964887,114.5524964964887,2.48289028026368,2.5654329177820525
Nc1ncnc2c1nc(NCc1ccc(Cl)c(Cl)c1)n2C1OC(CO)C(O)C1O,Nc1ncnc2c1nc(NCc1ccc(Cl)c(Cl)c1)n2C1OC(CO)C(O)C1O,13,5707,False,warn,74.57797944514914,74.57797944514914,3.7161618506018677,4.481561670624398
O=C(NOCC(O)CO)c1ccc(F)c(F)c1Nc1ccc(I)cc1Cl,O=C(NOCC(O)CO)c1ccc(F)c(F)c1Nc1ccc(I)cc1Cl,3,5708,True,warn,82.69525904529576,82.69525904529576,3.1479093751175817,3.6075641655271538
CCCC(CCC)C(=O)NC1Cc2ccc(S(N)(=O)=O)cc2C1,CCCC(CCC)C(=O)NC1Cc2ccc(S(N)(=O)=O)cc2C1,5,5709,False,warn,65.42079797769672,65.42079797769672,2.857071415321764,3.9693285397073272
CCSCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,CCSCC1OC(n2cnc3c(N)ncnc32)C(O)C1O,12,5711,False,warn,17.80960133109524,17.80960133109524,3.8073392457318462,3.2119939045279926
CN(C)CC(O)COc1ccc(Nc2cc(Nc3cc(C(F)(F)F)ccc3F)ncn2)cc1,CN(C)CC(O)COc1ccc(Nc2cc(Nc3cc(C(F)(F)F)ccc3F)ncn2)cc1,3,5712,True,warn,147.11292179352435,147.11292179352435,2.985607159795741,4.489769838418491
O=C(O)C1CC(=O)N(c2ccccc2O)C1,O=C(O)C1CC(=O)N(c2ccccc2O)C1,1,5713,True,warn,17.788461811607466,17.788461811607466,2.4495497980159424,2.6075769777657665
O=C(O)C(O)Cc1c[nH]c2ccccc12,O=C(O)C(O)Cc1c[nH]c2ccccc12,1,5714,True,warn,48.6593739392395,48.6593739392395,2.4473339919210773,2.320053631388184
Cc1ccc2c(c1)c1c(n2CC(O)CNC2CCCCC2)CCCC1,Cc1ccc2c(c1)c1c(n2CC(O)CNC2CCCCC2)CCCC1,2,5715,True,warn,76.88114905771327,76.88114905771327,2.8417602080443665,4.220294576500523
Cc1ccc2c(c1C)CN(C(=O)N(C)C)CC2c1cccc(O)c1,Cc1ccc2c(c1C)CN(C(=O)N(C)C)CC2c1cccc(O)c1,5,5716,True,warn,17.85662185915779,17.85662185915779,2.984495315468818,4.357204413006539
O=C(NC1Cc2ccccc2NC1=O)c1cc2cc(Cl)sc2[nH]1,O=C(NC1Cc2ccccc2NC1=O)c1cc2cc(Cl)sc2[nH]1,4,5717,True,warn,32.24310998028458,32.24310998028458,3.1742463403966896,3.8294848213017083
CC(c1nc(-c2ccc(S(C)(=O)=O)cc2)no1)C(N)C(=O)N1CCCC1,CC(c1nc(-c2ccc(S(C)(=O)=O)cc2)no1)C(N)C(=O)N1CCCC1,13,5718,False,warn,85.49751765712794,85.49751765712794,3.087543534460117,4.459560089811513
CCC(Cc1ccc(OC)c(CNC(=O)c2ccc(C(F)(F)F)cc2F)c1)C(=O)O,CCC(Cc1ccc(OC)c(CNC(=O)c2ccc(C(F)(F)F)cc2F)c1)C(=O)O,4,5719,True,warn,118.16843247489784,118.16843247489784,2.7078130010934487,3.8674647060683447
NC(N)=NCCc1ccc(B2OCC(CO)O2)cc1,NC(N)=NCCc1ccc(B2OCC(CO)O2)cc1,6,5720,False,warn,19.34254805661145,19.342548056611452,3.5750930400849015,3.08697364652306
NC1CC(N2CCn3c(nnc3C(F)(F)F)C2)CCC1c1cc(F)c(F)cc1F,NC1CC(N2CCn3c(nnc3C(F)(F)F)C2)CCC1c1cc(F)c(F)cc1F,9,5721,False,warn,-3.918857635685129,-3.9188576356851286,3.891974909513789,4.65394988661338
NC(N)=Nc1ccc(B2OCC(CO)O2)cc1,NC(N)=Nc1ccc(B2OCC(CO)O2)cc1,12,5722,False,warn,15.782013613651367,15.782013613651369,3.769025421990685,2.589232265309147
COc1cc(-c2ccc3c(c2)NC(=O)C3=Cc2ccc[nH]2)ccc1O,COc1cc(-c2ccc3c(c2)NC(=O)C3=Cc2ccc[nH]2)ccc1O,1,5723,True,warn,35.60981541220271,35.60981541220271,2.501887774638181,3.452775234841481
CC1c2nc(C(F)(F)F)nn2CCN1C(=O)CC(N)Cc1cc(F)c(F)cc1F,CC1c2nc(C(F)(F)F)nn2CCN1C(=O)CC(N)Cc1cc(F)c(F)cc1F,6,5724,True,warn,41.38150348124174,41.38150348124174,3.7714641736182735,4.616269503645872
CCCNC(=O)C1CCCN1C(=O)C(N)C(c1ccccc1)c1ccccc1,CCCNC(=O)C1CCCN1C(=O)C(N)C(c1ccccc1)c1ccccc1,8,5725,False,warn,80.62143970257475,80.62143970257475,2.824350243505272,3.7276650074875497
CC1=CCC2(CO)COC(c3ccc(O)cc3)C1C2,CC1=CCC2(CO)COC(c3ccc(O)cc3)C1C2,10,5726,False,warn,-15.069983052817452,-15.069983052817452,4.631597335487896,3.4755372402518274
CC1CCC2(CO)COC(c3ccc(O)cc3)C1C2C,CC1CCC2(CO)COC(c3ccc(O)cc3)C1C2C,11,5727,False,warn,-27.05671457650502,-27.05671457650502,4.853040362897115,3.211375161841945
N=C(N)c1ccc(CNC(=O)C2CCCN2C(=O)COC2CCCC2)cc1,N=C(N)c1ccc(CNC(=O)C2CCCN2C(=O)COC2CCCC2)cc1,10,5728,False,warn,122.91946646589044,122.91946646589045,2.7107227390510857,4.661490801852457
Cc1c(Cl)cccc1NC(=O)C1CC(=O)N(C2CCCCC2)C1,Cc1c(Cl)cccc1NC(=O)C1CC(=O)N(C2CCCCC2)C1,2,5729,True,warn,124.67662076943571,124.67662076943573,2.5087301811712983,3.5109126786312164
N=C(N)c1ccc(CNC(=O)C2CCCN2C(=O)COC2CCCCC2)cc1,N=C(N)c1ccc(CNC(=O)C2CCCN2C(=O)COC2CCCCC2)cc1,10,5730,False,warn,127.85267391190756,127.85267391190756,2.72333042327433,4.736554142897994
CN(C)C(=O)C(C1CCC(c2ccc3ncnn3c2)CC1)C(N)C(=O)N1CCC(F)(F)C1,CN(C)C(=O)C(C1CCC(c2ccc3ncnn3c2)CC1)C(N)C(=O)N1CCC(F)(F)C1,12,5731,False,warn,34.479036055714545,34.479036055714545,3.975444067426965,4.999975716420343
N=C(N)c1ccc(CNC(=O)C2CCCN2C(=O)CCC2CCCC2)cc1,N=C(N)c1ccc(CNC(=O)C2CCCN2C(=O)CCC2CCCC2)cc1,10,5732,False,warn,135.14538097883522,135.14538097883522,2.628070191598539,4.674930473015286
CC(C)(C)c1ccc(C(=O)NN=Cc2cc(Br)c(O)c(Br)c2O)cc1,CC(C)(C)c1ccc(C(=O)NN=Cc2cc(Br)c(O)c(Br)c2O)cc1,2,5733,True,warn,116.59187785077422,116.59187785077422,2.4646787907116607,2.5954168560682467
O=C(NN=Cc1cc(Br)c(O)c(Br)c1O)c1ccc(Br)cc1,O=C(NN=Cc1cc(Br)c(O)c(Br)c1O)c1ccc(Br)cc1,2,5734,True,warn,109.81456784340276,109.81456784340277,2.4290402802636795,2.574369904464657
O=C(NOCC(O)CO)c1ccc(F)c(F)c1Nc1ccc(I)cc1F,O=C(NOCC(O)CO)c1ccc(F)c(F)c1Nc1ccc(I)cc1F,2,5735,True,warn,78.86078783499985,78.86078783499985,3.1392584542075053,3.6650285858796803
NC(CCC(=O)Nc1ccc(OCc2ccccc2)cc1)C(=O)O,NC(CCC(=O)Nc1ccc(OCc2ccccc2)cc1)C(=O)O,6,5736,True,warn,127.89861436852256,127.89861436852257,2.138221169027023,2.7072742816570132
NC(=O)C(Cc1ccc(N=C(N)N)cc1)NC(=O)CSc1ccc(Cl)cc1,NC(=O)C(Cc1ccc(N=C(N)N)cc1)NC(=O)CSc1ccc(Cl)cc1,9,5737,True,warn,126.5627152060031,126.5627152060031,2.703790263526612,3.654978432750444
NC(COc1cncc(C=Cc2ccncc2)c1)Cc1c[nH]c2ccccc12,NC(COc1cncc(C=Cc2ccncc2)c1)Cc1c[nH]c2ccccc12,4,5738,True,warn,94.58136137435812,94.58136137435811,2.9527615887052843,4.071268012012444
COc1ccc(C=CC(=O)O)cc1O,COc1ccc(C=CC(=O)O)cc1O,1,5739,True,warn,39.225263743215294,39.225263743215294,1.9096761322508424,1.815416394017083
CCC=CCC=CCC=CCC=CCC=CC=CC(O)CCC(=O)O,CCC=CCC=CCC=CCC=CCC=CC=CC(O)CCC(=O)O,10,5740,False,warn,-1.3737789983475384,-1.3737789983475384,3.751110970151254,2.9886992461144413
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(c1cc(F)cc(F)c1)O2,CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCOC)C(=O)C(c1cc(F)cc(F)c1)O2,6,5741,True,warn,40.3070965618826,40.3070965618826,3.3184206815609976,4.70094168367169
Cc1cccc2c1ccn2C1CC(O)C(COP(=O)(O)O)O1,Cc1cccc2c1ccn2C1CC(O)C(COP(=O)(O)O)O1,5,5742,False,warn,23.743790364440787,23.743790364440787,3.6136593855324097,3.6487728395735175
CC1(C)SCCN(S(=O)(=O)c2ccc(OCC#CCN)cc2)C1C(=O)NO,CC1(C)SCCN(S(=O)(=O)c2ccc(OCC#CCN)cc2)C1C(=O)NO,8,5743,False,warn,48.19947076357661,48.19947076357661,3.3642656231939707,4.933763930209396
NC(COc1cncc(C2=NCC3=NN=CC3=C2)c1)CC1=C2C=CCC=C2N=C1,NC(COc1cncc(C2=NCC3=NN=CC3=C2)c1)CC1=C2C=CCC=C2N=C1,3,5744,False,warn,-107.4306308467776,-107.4306308467776,4.657005022852034,4.912182806969309
CCC(CO)Nc1ccc2ncc(-c3ccc(C(=O)O)cc3)n2n1,CCC(CO)Nc1ccc2ncc(-c3ccc(C(=O)O)cc3)n2n1,7,5745,False,warn,44.28891154475688,44.28891154475688,2.855411214275893,4.426344292033631
